epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
19,6259,,0.430400013923645,1.7292672395706177,,
20,6572,,,,0.4343999922275543,1.740026593208313
20,6572,,0.43220001459121704,1.7271811962127686,,
21,6885,,,,0.43860000371932983,1.725431203842163
21,6885,,0.43849998712539673,1.7246968746185303,,
22,7198,,,,0.43860000371932983,1.7330906391143799
22,7198,,0.4372999966144562,1.7227953672409058,,
23,7511,,,,0.4339999854564667,1.737748384475708
23,7511,,0.43630000948905945,1.7205687761306763,,
24,7824,,,,0.44119998812675476,1.7242094278335571
24,7824,,0.4334999918937683,1.7202374935150146,,
25,8137,,,,0.43799999356269836,1.7197718620300293
25,8137,,0.44209998846054077,1.7184624671936035,,
26,8450,,,,0.43720000982284546,1.7211265563964844
26,8450,,0.4429999887943268,1.7199796438217163,,
27,8763,,,,0.4336000084877014,1.72246253490448
27,8763,,0.4431000053882599,1.7163125276565552,,
28,9076,,,,0.4374000132083893,1.7225593328475952
28,9076,,0.4424000084400177,1.7125765085220337,,
29,9389,,,,0.42480000853538513,1.7457655668258667
29,9389,,0.444599986076355,1.7104030847549438,,
30,9702,,,,0.4487999975681305,1.7114812135696411
30,9702,,0.44609999656677246,1.7116999626159668,,
31,10015,,,,0.4050000011920929,1.7154312133789062
31,10015,,0.4498000144958496,1.706879734992981,,
32,10328,,,,0.44839999079704285,1.7093499898910522
32,10328,,0.44519999623298645,1.7092312574386597,,
33,10641,,,,0.4546000063419342,1.7020968198776245
33,10641,,0.45170000195503235,1.7048187255859375,,
34,10954,,,,0.42419999837875366,1.6965124607086182
34,10954,,0.45410001277923584,1.6950218677520752,,
35,11267,,,,0.46459999680519104,1.6831203699111938
35,11267,,0.46369999647140503,1.6767358779907227,,
36,11580,,,,0.44600000977516174,1.6953296661376953
36,11580,,0.46470001339912415,1.6714375019073486,,
37,11893,,,,0.45399999618530273,1.6702234745025635
37,11893,,0.44909998774528503,1.6647266149520874,,
38,12206,,,,0.454800009727478,1.6544640064239502
38,12206,,0.46700000762939453,1.650334358215332,,
39,12519,,,,0.460999995470047,1.6541469097137451
39,12519,,0.46540001034736633,1.6425561904907227,,
40,12832,,,,0.46540001034736633,1.62285315990448
40,12832,,0.4690999984741211,1.6315515041351318,,
41,13145,,,,0.47380000352859497,1.4311327934265137
41,13145,,0.47110000252723694,1.5676703453063965,,
42,13458,,,,0.5612000226974487,1.161623477935791
42,13458,,0.5364000201225281,1.215792179107666,,
43,13771,,,,0.5830000042915344,1.1113468408584595
43,13771,,0.5759000182151794,1.1296086311340332,,
44,14084,,,,0.6037999987602234,1.0834250450134277
44,14084,,0.5909000039100647,1.1036796569824219,,
45,14397,,,,0.6227999925613403,1.0535047054290771
45,14397,,0.6018000245094299,1.0820937156677246,,
46,14710,,,,0.6254000067710876,1.0464016199111938
46,14710,,0.614799976348877,1.0633273124694824,,
47,15023,,,,0.6251999735832214,1.0434719324111938
47,15023,,0.6176000237464905,1.054532766342163,,
48,15336,,,,0.6344000101089478,1.0319453477859497
48,15336,,0.6234999895095825,1.0413187742233276,,
49,15649,,,,0.635200023651123,1.0245296955108643
49,15649,,0.6292999982833862,1.0305508375167847,,
50,15962,,,,0.6384000182151794,1.019631266593933
50,15962,,0.6294999718666077,1.0248515605926514,,
51,16275,,,,0.6467999815940857,1.0098203420639038
51,16275,,0.6359000205993652,1.0168530941009521,,
52,16588,,,,0.6431999802589417,1.000434398651123
52,16588,,0.6362000107765198,1.0129437446594238,,
53,16901,,,,0.6471999883651733,1.0000734329223633
53,16901,,0.6360999941825867,1.010685920715332,,
54,17214,,,,0.6424000263214111,1.0116422176361084
54,17214,,0.6434000134468079,1.0055702924728394,,
55,17527,,,,0.6402000188827515,0.9947218894958496
55,17527,,0.6431999802589417,0.9966375231742859,,
56,17840,,,,0.646399974822998,0.9894156455993652
56,17840,,0.6425999999046326,0.9961304664611816,,
57,18153,,,,0.652400016784668,0.9811468720436096
57,18153,,0.6456000208854675,0.9956187605857849,,
58,18466,,,,0.6489999890327454,0.9802406430244446
58,18466,,0.6496000289916992,0.9868624806404114,,
59,18779,,,,0.6520000100135803,0.9775664210319519
59,18779,,0.6499999761581421,0.9838648438453674,,
60,19092,,,,0.6474000215530396,0.9830468893051147
60,19092,,0.6518999934196472,0.9805906414985657,,
61,19405,,,,0.6528000235557556,0.9716171622276306
61,19405,,0.6491000056266785,0.9801077842712402,,
62,19718,,,,0.6603999733924866,0.9675281047821045
62,19718,,0.6575999855995178,0.9736179709434509,,
63,20031,,,,0.6585999727249146,0.9784812331199646
63,20031,,0.6568999886512756,0.9730515480041504,,
64,20344,,,,0.6570000052452087,0.9749327898025513
64,20344,,0.6607000231742859,0.9646750092506409,,
65,20657,,,,0.6647999882698059,0.9635546803474426
65,20657,,0.6572999954223633,0.9645500183105469,,
66,20970,,,,0.6614000201225281,0.9773499965667725
66,20970,,0.6644999980926514,0.9615156054496765,,
67,21283,,,,0.6549999713897705,0.9604046940803528
67,21283,,0.6628000140190125,0.9586125016212463,,
68,21596,,,,0.6700000166893005,0.9553507566452026
68,21596,,0.6632999777793884,0.956753134727478,,
69,21909,,,,0.6629999876022339,0.9533500075340271
69,21909,,0.6633999943733215,0.953389048576355,,
70,22222,,,,0.6693999767303467,0.9430656433105469
70,22222,,0.6636999845504761,0.9511914253234863,,
71,22535,,,,0.6758000254631042,0.9426991939544678
71,22535,,0.6658999919891357,0.9463562369346619,,
72,22848,,,,0.6840000152587891,0.9351476430892944
72,22848,,0.6717000007629395,0.946164071559906,,
73,23161,,,,0.6743999719619751,0.9422226548194885
73,23161,,0.6697999835014343,0.9425117373466492,,
74,23474,,,,0.6729999780654907,0.9445531368255615
74,23474,,0.6736999750137329,0.9394234418869019,,
75,23787,,,,0.675599992275238,0.9364476799964905
75,23787,,0.675599992275238,0.9361117482185364,,
76,24100,,,,0.6794000267982483,0.9342507719993591
76,24100,,0.6764000058174133,0.9350601434707642,,
77,24413,,,,0.6736000180244446,0.9332820177078247
77,24413,,0.6751000285148621,0.9356492161750793,,
78,24726,,,,0.6912000179290771,0.9280179738998413
78,24726,,0.6762999892234802,0.9325554966926575,,
79,25039,,,,0.6840000152587891,0.9495835900306702
79,25039,,0.6753000020980835,0.9278109669685364,,
80,25352,,,,0.6877999901771545,0.9335625171661377
80,25352,,0.680899977684021,0.9270859360694885,,
81,25665,,,,0.6869999766349792,0.9124429821968079
81,25665,,0.6797999739646912,0.9203187227249146,,
82,25978,,,,0.6895999908447266,0.9086312651634216
82,25978,,0.678600013256073,0.9206336140632629,,
83,26291,,,,0.6773999929428101,0.9230242371559143
83,26291,,0.6822999715805054,0.9213031530380249,,
84,26604,,,,0.6851999759674072,0.925710916519165
84,26604,,0.6854000091552734,0.9172398447990417,,
85,26917,,,,0.6930000185966492,0.9139335751533508
85,26917,,0.6898000240325928,0.9148796796798706,,
86,27230,,,,0.6908000111579895,0.9131132960319519
86,27230,,0.6905999779701233,0.9117851853370667,,
87,27543,,,,0.6973999738693237,0.9052327871322632
87,27543,,0.6855999827384949,0.9105484485626221,,
88,27856,,,,0.6883999705314636,0.9065250158309937
88,27856,,0.6848999857902527,0.9086781144142151,,
89,28169,,,,0.6895999908447266,0.9161179661750793
89,28169,,0.6895999908447266,0.9076101779937744,,
90,28482,,,,0.7017999887466431,0.8904843926429749
90,28482,,0.7031000256538391,0.9066765904426575,,
91,28795,,,,0.6962000131607056,0.9140031337738037
91,28795,,0.689300000667572,0.9021187424659729,,
92,29108,,,,0.7009999752044678,0.8994734287261963
92,29108,,0.6940000057220459,0.9031656384468079,,
93,29421,,,,0.6973999738693237,0.9020804762840271
93,29421,,0.6887999773025513,0.9033461213111877,,
94,29734,,,,0.7021999955177307,0.8993476629257202
94,29734,,0.6937000155448914,0.8950046896934509,,
95,30047,,,,0.6869999766349792,0.9023695588111877
95,30047,,0.6951000094413757,0.8955109119415283,,
96,30360,,,,0.6905999779701233,0.9002828001976013
96,30360,,0.6938999891281128,0.8955711126327515,,
97,30673,,,,0.7013999819755554,0.8924187421798706
97,30673,,0.6952999830245972,0.8959484100341797,,
98,30986,,,,0.692799985408783,0.8892976641654968
98,30986,,0.697700023651123,0.8907445073127747,,
99,31299,,,,0.7002000212669373,0.8982531428337097
99,31299,,0.6980000138282776,0.88959139585495,,
100,31300,,,,0.7002000212669373,0.8982531428337097
100,31300,0.6904000043869019,,,,
